"token_address","name","symbol","decimals","logo_uri"
"D8j1kygha1cvcVDNYM3UwEfHyWpqkoAFCrsTJcAGpump","Pokemon Card 2.0","Pokemon",6,"https://ipfs.io/ipfs/QmU9hDUYh35XNU8yZMGrJhkpdUbjFrobrhhXeZiTiCLx8r"
"HNGmTqkZkX9ub6JwatZmJjgk4186acwUHxEmWJ4ipump","New Democratic Party Logo","MDNP",6,"https://ipfs.io/ipfs/QmYmT83wDq94yCmZykNE7BZbzXjGLDoxQiUNpTCRLTayxN"
"31G4MGzPS13DQR4bQAGh4hMK7sVtfZfMXBptQMmwpump","AMERICA FIRST DREAM TEAM","AFDT",6,"https://ipfs.io/ipfs/QmRvpreKb9NPvnvo6a9iVaCe5zzeu2hkeJBdpggD6jVc7q"
"6LgkT8LWfXMc6eZ79euUehmJBJ7Bd6h3jw1tcgPz7XrF","GreenDoge","GDOG",9,"https://ipfs.io/ipfs/QmSEep9mR6E5d8nhuiC77kvzY5Mm4ggRmPiTCtie3yPoJB"
"Ed2BR2C6VxNgpSN3CzsyAocm9R8FnDjefLhA5LGzpump","gobwifhat","gobwif",6,"https://ipfs.io/ipfs/bafkreicxlck2bxd7uloxlg43pe6x2fkd7xjxgn7gvtmtsbetpuxeewe2ty"
"2SVJQsCmQxMWpd5juGFrJGpLHA5xXrSoDi4P87D6pump","MICROPOOP","MICROPOOP",6,"https://ipfs.io/ipfs/QmbT3DyLV2Gb8wfwBm8ynDMUinpya3ouHvEteBvsVr3siT"
"9FQ4Rh5ni6PLRCD91rCvcLbWL6xqgyQqtP8p9v21pump","Gorbagana's Pig","Spot",6,"https://ipfs.io/ipfs/bafybeicyxl36znqehbwn2i2d46bv4dwtsry2xkttohpqdoyvh6v7j6brbm"
"Am17SgVwo9yLi7J3oAbeGVnSbXYCtbcz6eDT6P7Apump","Simula AI","SIMULA",6,"https://ipfs.io/ipfs/QmX1CTxPqeGLCVLKHbHD1wffc1pE8ervqZJdQmGuRvYjoi"
"93FZGB8Hwc4JuVh35cV4iCArvHMhhnjmwLdhRtYKbonk","gabo","GABO",6,"https://ipfs.io/ipfs/bafkreie5mozjt3sz5znul5qjqoluoxpfn5xlm5wdwxpvbrmtkdrnthmjea"
"G52sNbCpzmb6FehaXxHfSxErXUMhYKnyfugN5XmXpump","FlyingUnicornCrocodileKingkong","FUCK",6,"https://ipfs.io/ipfs/bafybeifp5iequr6e7zzqhgwabf6ufr4rs5afhwntmq4cotgnpegg2jeyfi"
"DfP6ANbqv5aZkg8cC53rTuUtumrxD4hDFscvvz78bEPt","Jessie OS","$JESSIE",9,"https://ipfs.io/ipfs/QmPkrXMfhRcCneTPNN7coL26TbZR9npoYaLK1EkeZvMtVp"
"9yzwPBetc1ZY8CF68TAehd2RDPKHpEzkriokxyyvFAQp","Crying in The Casino","GUGGENHEIM",6,"https://ipfs.io/ipfs/bafkreia7al2rjwtajpstmci6iefy35b3h5rvdbjbrrovh434vjz2fore34"
